== qwen36 Phase-2 engine | cache=256/layer bits=4 pilot=0 wide=1 hot=0 smooth=0.30 conf=0.92 ==
[tok] loaded 248044 pieces (max id 248043) from /mnt/ai-ssd/huggingface/hub/models--Kreuzzelg--qwen36-35b-a3b-colibri-i4/snapshots/9ccfbfa09bc55410a9c9102558ee63077d8a477d/tokenizer.json
[enc] prompt tokens: 15 | generating 16 new tokens
[meta] loaded: q_heads=16 kv_heads=2 head_dim=256 q_head_dim=512 k_head_dim=256 v_head_dim=256 o_in=4096 rotary_dim=64 n_experts=256 topk=8 inter=512 shared_inter=512 n_group=1 topk_group=1 attn_output_gate=1 n_active=10
[meta] DeltaNet: vheads=32 kheads=16 kdim=128 vdim=128 convk=4 conv_dim=8192
resident weights loaded in 11.1s | RSS after load: 9.23 GB
[dense-i8] 291 matrices quantized in 0.8 s, 7.2 GB f32 freed
[CUDA] device 0: Tesla P40, 25.6 GB VRAM, sm_61
[CUDA] device 1: Tesla P40, 25.6 GB VRAM, sm_61
[qtier] dev 0: 23.7 GB free, budget 22.7 GB (~15349 experts)
[qtier] dev 1: 23.7 GB free, budget 22.7 GB (~15349 experts)
[qtier] CUDA VRAM expert tier active: 2 device(s), 1.52 MB/expert
[gpu] MoE experts -> CUDA VRAM tier
[qwen36] int4 packed weights detected — unpacking to int8 in slot
[qtier] warmstart (parallel): all 10240 experts in RAM (int8 only for non-residents), 10240 in VRAM -- 45.1 s
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.010651019 max_abs=0.0057444358 cosine=0.99994337 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.02114425 max_abs=0.014049143 cosine=0.99977649 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.013702163 max_abs=0.0084776804 cosine=0.99990711 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.015211726 max_abs=0.011475563 cosine=0.9998843 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.015700311 max_abs=0.0043531731 cosine=0.99987685 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.01150656 max_abs=0.0034554228 cosine=0.99993396 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.013195389 max_abs=0.005551558 cosine=0.99991301 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014957238 max_abs=0.010221396 cosine=0.99988828 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.014291772 max_abs=0.00562343 cosine=0.99989815 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014326422 max_abs=0.0067195892 cosine=0.99989741 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013766765 max_abs=0.0054563321 cosine=0.99990688 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.015754238 max_abs=0.0061417297 cosine=0.99987594 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.013634975 max_abs=0.0056469887 cosine=0.999911 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.021432255 max_abs=0.013096228 cosine=0.99977032 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.016362901 max_abs=0.004799311 cosine=0.99986627 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012341669 max_abs=0.0044625103 cosine=0.99992385 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.015716694 max_abs=0.0055042654 cosine=0.99987664 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012635886 max_abs=0.0064272434 cosine=0.99992017 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.015860122 max_abs=0.006643407 cosine=0.99988154 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.015333637 max_abs=0.0064240023 cosine=0.99988271 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013676587 max_abs=0.0061234385 cosine=0.99990703 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.015913886 max_abs=0.0083014816 cosine=0.99987386 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.0164356 max_abs=0.011247247 cosine=0.99987548 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.013771757 max_abs=0.0077366829 cosine=0.99990524 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.012333429 max_abs=0.0080798417 cosine=0.9999241 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.013976837 max_abs=0.0088610128 cosine=0.99990265 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.01200306 max_abs=0.0075722933 cosine=0.99992999 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.012330847 max_abs=0.0065259114 cosine=0.999924 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.013771402 max_abs=0.0039633662 cosine=0.99990808 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.014585833 max_abs=0.0045024902 cosine=0.99989363 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.012395862 max_abs=0.0079453737 cosine=0.99992349 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013287647 max_abs=0.0078255832 cosine=0.999912 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.014034369 max_abs=0.0041513145 cosine=0.99990204 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013062172 max_abs=0.0043503046 cosine=0.99991469 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.01480355 max_abs=0.0062588304 cosine=0.99989435 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.014336426 max_abs=0.0056052357 cosine=0.99989809 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013624053 max_abs=0.0059301853 cosine=0.99990738 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.014101705 max_abs=0.0061354339 cosine=0.99990057 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013504493 max_abs=0.0058392882 cosine=0.99991468 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.011864655 max_abs=0.0052777734 cosine=0.99992994 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.012716102 max_abs=0.0071323812 cosine=0.99992313 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.013150733 max_abs=0.0072304457 cosine=0.99991355 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013521914 max_abs=0.006297484 cosine=0.99990956 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.015777605 max_abs=0.01113582 cosine=0.99987553 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.016280863 max_abs=0.006093204 cosine=0.99986981 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.0139394 max_abs=0.0060105622 cosine=0.99990303 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.01465167 max_abs=0.0061045215 cosine=0.999895 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014472191 max_abs=0.007181894 cosine=0.99989528 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.0086767427 max_abs=0.010914952 cosine=0.99996296 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014973932 max_abs=0.019075811 cosine=0.99988788 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.012414494 max_abs=0.0073349476 cosine=0.99992597 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015367473 max_abs=0.010247827 cosine=0.99988245 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.011577484 max_abs=0.0098947883 cosine=0.99993495 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.018651776 max_abs=0.016274914 cosine=0.99982616 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.013939816 max_abs=0.0058589131 cosine=0.9999044 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.013492091 max_abs=0.0062521026 cosine=0.99990911 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013218207 max_abs=0.010586888 cosine=0.99991475 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.014399472 max_abs=0.0082555413 cosine=0.99989633 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.016759498 max_abs=0.0062820092 cosine=0.99986126 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.012456725 max_abs=0.0051424745 cosine=0.99992244 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.015757848 max_abs=0.019828796 cosine=0.9998803 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.012691849 max_abs=0.0079954043 cosine=0.99991946 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.019722946 max_abs=0.007689923 cosine=0.99981292 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.013389595 max_abs=0.0054418938 cosine=0.99991056 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.015068037 max_abs=0.011007428 cosine=0.99988704 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.014971865 max_abs=0.010026472 cosine=0.99988792 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.020882628 max_abs=0.0075152069 cosine=0.99978255 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.011955424 max_abs=0.0045359582 cosine=0.99992867 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.016700383 max_abs=0.011555046 cosine=0.99986089 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.012645058 max_abs=0.0091445446 cosine=0.99992022 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.017711899 max_abs=0.00550046 cosine=0.99984394 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.015227147 max_abs=0.0046314453 cosine=0.99988435 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.014692917 max_abs=0.012026072 cosine=0.99989212 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.01692722 max_abs=0.015397638 cosine=0.99985837 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.018073886 max_abs=0.014071405 cosine=0.99984115 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.016937883 max_abs=0.0081441402 cosine=0.9998566 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.015734142 max_abs=0.010807008 cosine=0.99987723 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.012980976 max_abs=0.015549183 cosine=0.9999158 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.017020688 max_abs=0.0060843527 cosine=0.99985636 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.010874492 max_abs=0.0041577704 cosine=0.99994091 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.011531462 max_abs=0.0095176697 cosine=0.99993358 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.01267198 max_abs=0.0088068545 cosine=0.99992034 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.015778519 max_abs=0.01463151 cosine=0.99987669 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.01205756 max_abs=0.010060832 cosine=0.99992731 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.015363922 max_abs=0.013428718 cosine=0.9998841 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.011382836 max_abs=0.0082755163 cosine=0.99993523 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.012906162 max_abs=0.0068041086 cosine=0.99991718 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013000532 max_abs=0.0072323978 cosine=0.99991552 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.0131283 max_abs=0.0081643984 cosine=0.99991481 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013065252 max_abs=0.0072274506 cosine=0.9999147 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.015200924 max_abs=0.0071154088 cosine=0.99988567 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012324561 max_abs=0.0056619346 cosine=0.99992406 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.01399911 max_abs=0.013102293 cosine=0.9999021 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012825979 max_abs=0.0081627518 cosine=0.99991828 finite=1
[w4a8-stage-input] rows=1 width=2048 rel_l2=0.015618992 max_abs=0.0094346653 cosine=0.99987815 finite=1
[w4a8-stage-hidden] rows=1 width=2048 rel_l2=0.010948046 max_abs=0.0047344416 cosine=0.99994025 finite=1
[w4a8-stage-input] rows=7 width=2048 rel_l2=0.012581593 max_abs=0.013174653 cosine=0.99992113 finite=1
[w4a8-stage-hidden] rows=7 width=2048 rel_l2=0.013829339 max_abs=0.0094749257 cosine=0.99990467 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.012742874 max_abs=0.0073849298 cosine=0.9999191 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.011176274 max_abs=0.0079660304 cosine=0.99993756 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.0092122812 max_abs=0.025475502 cosine=0.99995797 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.012591545 max_abs=0.014759541 cosine=0.99992076 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.01856234 max_abs=0.0090164617 cosine=0.99983054 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011533159 max_abs=0.0085665099 cosine=0.99993349 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.015605709 max_abs=0.017071187 cosine=0.99987956 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.01191936 max_abs=0.010093868 cosine=0.99992901 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.0076545295 max_abs=0.014542401 cosine=0.99997152 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014156068 max_abs=0.020518303 cosine=0.99990003 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.011241947 max_abs=0.0099009275 cosine=0.99993686 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013452049 max_abs=0.0098051364 cosine=0.99990962 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.014099511 max_abs=0.0069543123 cosine=0.99990068 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.013228224 max_abs=0.011467651 cosine=0.9999125 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.012549083 max_abs=0.026344061 cosine=0.99992144 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.013057005 max_abs=0.020921946 cosine=0.99991481 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.014017321 max_abs=0.012437642 cosine=0.99990184 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.014678776 max_abs=0.0092426389 cosine=0.99989229 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.0090848532 max_abs=0.0057592578 cosine=0.99995876 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.013684166 max_abs=0.0088606775 cosine=0.99990707 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.012120559 max_abs=0.0076625049 cosine=0.99992739 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.011444967 max_abs=0.0093554854 cosine=0.99993488 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.0087843635 max_abs=0.01115185 cosine=0.99996146 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.0095928421 max_abs=0.012251668 cosine=0.99995399 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.015874955 max_abs=0.010267287 cosine=0.99987446 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.011548083 max_abs=0.0056131824 cosine=0.99993339 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.011254973 max_abs=0.023036122 cosine=0.99993682 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.015119558 max_abs=0.019865558 cosine=0.99988573 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.016044829 max_abs=0.0087051317 cosine=0.99987128 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.011879166 max_abs=0.0059479885 cosine=0.99992955 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.01763402 max_abs=0.0078683794 cosine=0.99984469 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013027575 max_abs=0.0067877173 cosine=0.99991527 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.01566745 max_abs=0.007080406 cosine=0.99987733 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010452949 max_abs=0.0050131083 cosine=0.99994538 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.016026044 max_abs=0.010933965 cosine=0.99987158 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.010871899 max_abs=0.0069991723 cosine=0.99994111 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.017158466 max_abs=0.011242941 cosine=0.99985375 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010989907 max_abs=0.0061350912 cosine=0.99993979 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.015058841 max_abs=0.012160063 cosine=0.99989627 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011270117 max_abs=0.0066920817 cosine=0.99993669 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.016767072 max_abs=0.0052528307 cosine=0.99986001 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.011395882 max_abs=0.0041248426 cosine=0.99993509 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.017178482 max_abs=0.01176846 cosine=0.99985769 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014608188 max_abs=0.0094204247 cosine=0.99989339 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.011364605 max_abs=0.0096162558 cosine=0.99993573 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.011131109 max_abs=0.008368969 cosine=0.99993807 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.010313079 max_abs=0.010236382 cosine=0.99994822 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.0095625737 max_abs=0.0077615082 cosine=0.99995487 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013184388 max_abs=0.010058999 cosine=0.99991982 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.01473405 max_abs=0.013452381 cosine=0.99989146 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.012516858 max_abs=0.0090402961 cosine=0.99992518 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011168769 max_abs=0.0066390932 cosine=0.99993768 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.011983917 max_abs=0.010997653 cosine=0.99992823 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010075133 max_abs=0.0078464746 cosine=0.99994926 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.014969411 max_abs=0.012275517 cosine=0.99989727 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.0087359642 max_abs=0.0053813457 cosine=0.99996184 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.014702617 max_abs=0.0071606338 cosine=0.99989367 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013806936 max_abs=0.0057655126 cosine=0.99990505 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.013309194 max_abs=0.0096073151 cosine=0.99991281 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015845904 max_abs=0.016641706 cosine=0.99987486 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.016425706 max_abs=0.013748825 cosine=0.99986556 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.011959706 max_abs=0.010506339 cosine=0.99992849 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.015996767 max_abs=0.010259211 cosine=0.99987295 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.013828653 max_abs=0.0066676438 cosine=0.99990441 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.014502275 max_abs=0.028102943 cosine=0.99989718 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.013688243 max_abs=0.027431369 cosine=0.99990724 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.019135225 max_abs=0.010609522 cosine=0.99981705 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.01135037 max_abs=0.0052765757 cosine=0.99993565 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.01611848 max_abs=0.00079875393 cosine=0.99987427 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.013858542 max_abs=0.0011188318 cosine=0.99990399 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.021406791 max_abs=0.00058137346 cosine=0.99977116 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.0099180765 max_abs=0.00031012204 cosine=0.99995086 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.016449336 max_abs=0.00069294148 cosine=0.99986475 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.016592961 max_abs=0.00096428581 cosine=0.9998624 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013778034 max_abs=0.00089269131 cosine=0.99990519 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.016016906 max_abs=0.001089992 cosine=0.99987227 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013424163 max_abs=0.0009129066 cosine=0.99991054 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.013547993 max_abs=0.0010028556 cosine=0.99990825 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.015099763 max_abs=0.00074523687 cosine=0.99988776 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.012694835 max_abs=0.00068099424 cosine=0.99991944 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.013263415 max_abs=0.0014920626 cosine=0.99991598 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.017358807 max_abs=0.0016616136 cosine=0.99984964 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.0094971763 max_abs=0.0012839139 cosine=0.99995564 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010931961 max_abs=0.0018982403 cosine=0.99994065 finite=1
[w4a8-stage-input] rows=7 width=2048 rel_l2=0.013941754 max_abs=0.0013953522 cosine=0.99990387 finite=1
[w4a8-stage-hidden] rows=7 width=2048 rel_l2=0.012740027 max_abs=0.0013854774 cosine=0.99991885 finite=1
[w4a8-stage-input] rows=1 width=2048 rel_l2=0.016391983 max_abs=0.00070219219 cosine=0.99986573 finite=1
[w4a8-stage-hidden] rows=1 width=2048 rel_l2=0.0087530039 max_abs=0.00041284412 cosine=0.99996172 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.016328824 max_abs=0.0010037944 cosine=0.99986693 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.013667618 max_abs=0.0010814946 cosine=0.99990673 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.018045601 max_abs=0.00099005364 cosine=0.99983855 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010403903 max_abs=0.00057398062 cosine=0.9999459 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.01625059 max_abs=0.0016410202 cosine=0.99986861 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.012075143 max_abs=0.0010835323 cosine=0.99992729 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.021434415 max_abs=0.00111428 cosine=0.9997728 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.014335965 max_abs=0.0006830818 cosine=0.99989725 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.017439409 max_abs=0.0010516783 cosine=0.9998499 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.0093993478 max_abs=0.00067138113 cosine=0.99995595 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.012836386 max_abs=0.0013004877 cosine=0.9999177 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.01528488 max_abs=0.0017392067 cosine=0.99988329 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.013652533 max_abs=0.0014161505 cosine=0.99990687 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012596132 max_abs=0.0017243139 cosine=0.99992079 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.012782481 max_abs=0.001682952 cosine=0.9999203 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.016134906 max_abs=0.0023683906 cosine=0.99987008 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.015799372 max_abs=0.0012890883 cosine=0.99987544 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.010312874 max_abs=0.00099100173 cosine=0.99994707 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.017076242 max_abs=0.0016574757 cosine=0.99985467 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.0093493347 max_abs=0.00093109347 cosine=0.99995629 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.015897066 max_abs=0.002031751 cosine=0.99987365 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015724549 max_abs=0.0022304393 cosine=0.99987636 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.015706499 max_abs=0.0017051883 cosine=0.99987815 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015744772 max_abs=0.0022194413 cosine=0.99987609 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.016540913 max_abs=0.0017314351 cosine=0.99986325 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.013878629 max_abs=0.0020949803 cosine=0.9999037 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.014910995 max_abs=0.0023647436 cosine=0.99989595 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.016551756 max_abs=0.0034310929 cosine=0.99986302 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.017615215 max_abs=0.0021213647 cosine=0.99984707 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014127681 max_abs=0.0019687489 cosine=0.9999004 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.014173646 max_abs=0.0028985329 cosine=0.99989989 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.020080531 max_abs=0.0046389364 cosine=0.99979839 finite=1
