== qwen36 Phase-2 engine | cache=256/layer bits=4 pilot=0 wide=1 hot=0 smooth=0.30 conf=0.92 ==
[tok] loaded 248044 pieces (max id 248043) from /mnt/ai-ssd/huggingface/hub/models--Kreuzzelg--qwen36-35b-a3b-colibri-i4/snapshots/9ccfbfa09bc55410a9c9102558ee63077d8a477d/tokenizer.json
[enc] prompt tokens: 15 | generating 16 new tokens
[meta] loaded: q_heads=16 kv_heads=2 head_dim=256 q_head_dim=512 k_head_dim=256 v_head_dim=256 o_in=4096 rotary_dim=64 n_experts=256 topk=8 inter=512 shared_inter=512 n_group=1 topk_group=1 attn_output_gate=1 n_active=10
[meta] DeltaNet: vheads=32 kheads=16 kdim=128 vdim=128 convk=4 conv_dim=8192
resident weights loaded in 10.8s | RSS after load: 9.23 GB
[dense-i8] 291 matrices quantized in 0.8 s, 7.2 GB f32 freed
[CUDA] device 0: Tesla P40, 25.6 GB VRAM, sm_61
[CUDA] device 1: Tesla P40, 25.6 GB VRAM, sm_61
[qtier] dev 0: 23.7 GB free, budget 22.7 GB (~15349 experts)
[qtier] dev 1: 23.7 GB free, budget 22.7 GB (~15349 experts)
[qtier] CUDA VRAM expert tier active: 2 device(s), 1.52 MB/expert
[gpu] MoE experts -> CUDA VRAM tier
[qwen36] int4 packed weights detected — unpacking to int8 in slot
[qtier] warmstart (parallel): all 10240 experts in RAM (int8 only for non-residents), 10240 in VRAM -- 45.7 s
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.020518329 max_abs=0.032217622 cosine=0.99978975 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.020386512 max_abs=0.011767089 cosine=0.99979231 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.019582476 max_abs=0.012399687 cosine=0.99980836 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.021665481 max_abs=0.011800379 cosine=0.99976744 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.02104033 max_abs=0.014317274 cosine=0.9997789 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.018958472 max_abs=0.0081902592 cosine=0.99982028 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.021318183 max_abs=0.029998541 cosine=0.99977418 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.019968634 max_abs=0.012186378 cosine=0.99980258 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.017104815 max_abs=0.018714011 cosine=0.9998537 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.024272501 max_abs=0.011369765 cosine=0.99970618 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.022044367 max_abs=0.024815723 cosine=0.99975829 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.018414171 max_abs=0.023685753 cosine=0.99983152 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.018361437 max_abs=0.011945821 cosine=0.99983179 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021261075 max_abs=0.010696482 cosine=0.99977429 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.020242711 max_abs=0.0357728 cosine=0.99979543 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.022443056 max_abs=0.017559946 cosine=0.99974812 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.018482835 max_abs=0.0093898103 cosine=0.99982942 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.018801752 max_abs=0.021206391 cosine=0.99982336 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.014747759 max_abs=0.017130673 cosine=0.99989134 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.020903141 max_abs=0.011231944 cosine=0.99978153 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.020580211 max_abs=0.028099507 cosine=0.99978862 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023264015 max_abs=0.011894584 cosine=0.99972936 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024019569 max_abs=0.017774791 cosine=0.9997121 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021216399 max_abs=0.0093015879 cosine=0.99977493 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021421495 max_abs=0.016160525 cosine=0.99977079 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.023088144 max_abs=0.011506304 cosine=0.99973355 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021185228 max_abs=0.012861133 cosine=0.99978423 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.021689672 max_abs=0.0080483127 cosine=0.99976527 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.025197748 max_abs=0.012515992 cosine=0.99969367 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.018015852 max_abs=0.017552257 cosine=0.99983771 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.016061211 max_abs=0.015773296 cosine=0.9998771 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021661432 max_abs=0.0178582 cosine=0.99976863 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.018250795 max_abs=0.013654932 cosine=0.99983964 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.018197278 max_abs=0.016191579 cosine=0.99983565 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.019804708 max_abs=0.010265216 cosine=0.99981439 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023491409 max_abs=0.0093698213 cosine=0.99972778 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022528193 max_abs=0.012223005 cosine=0.9997482 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.023246127 max_abs=0.018694997 cosine=0.99973076 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.024302296 max_abs=0.012347534 cosine=0.9997066 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.023483233 max_abs=0.036709588 cosine=0.99972454 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.025972272 max_abs=0.011618309 cosine=0.9996627 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.024992842 max_abs=0.0016247649 cosine=0.99969832 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.026678595 max_abs=0.00073933532 cosine=0.99964409 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.026284428 max_abs=0.0013772715 cosine=0.99965615 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.025014165 max_abs=0.0018619597 cosine=0.99968983 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021196784 max_abs=0.0013177302 cosine=0.99977541 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021986296 max_abs=0.0014340915 cosine=0.99975862 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.024610324 max_abs=0.0023762602 cosine=0.99969975 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.016351696 max_abs=0.0026665255 cosine=0.99986675 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.021382945 max_abs=0.0035938274 cosine=0.99977315 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.021015686 max_abs=0.0010598274 cosine=0.99977921 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023935337 max_abs=0.0016174241 cosine=0.99971356 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.022420085 max_abs=0.0012363577 cosine=0.99974975 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.022682825 max_abs=0.0021996573 cosine=0.99974346 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.027107904 max_abs=0.0011271657 cosine=0.9996356 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021382851 max_abs=0.0014035236 cosine=0.99977281 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.022780814 max_abs=0.0026936345 cosine=0.99974056 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.020903446 max_abs=0.0027284212 cosine=0.99978218 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022390823 max_abs=0.0038601719 cosine=0.99975085 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.020468299 max_abs=0.0021767458 cosine=0.99979172 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.021050252 max_abs=0.0017418863 cosine=0.99977877 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024214138 max_abs=0.0033300221 cosine=0.99970705 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024494595 max_abs=0.0029648785 cosine=0.99970142 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.023693427 max_abs=0.0036529843 cosine=0.99971929 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.024825248 max_abs=0.0056463555 cosine=0.99969733 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.026175104 max_abs=0.0038431603 cosine=0.99966107 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.027213118 max_abs=0.0061557814 cosine=0.9996321 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.022234013 max_abs=0.0043423213 cosine=0.99975281 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.025779855 max_abs=0.0045386031 cosine=0.9996746 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023888193 max_abs=0.004918145 cosine=0.99971517 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.02410972 max_abs=0.0032007433 cosine=0.99970936 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023594423 max_abs=0.0034324825 cosine=0.99972256 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024398051 max_abs=0.0075642308 cosine=0.99970546 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024431883 max_abs=0.0057790279 cosine=0.99970244 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.024563891 max_abs=0.0043455884 cosine=0.99969874 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022668783 max_abs=0.0035856092 cosine=0.99974314 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.025063242 max_abs=0.0036468245 cosine=0.9996865 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023630819 max_abs=0.0033562053 cosine=0.99972235 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023876376 max_abs=0.0035746992 cosine=0.99971567 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.021371607 max_abs=0.0047308812 cosine=0.99977191 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023384156 max_abs=0.0068600439 cosine=0.99973115 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.020276933 max_abs=0.0029667262 cosine=0.9997944 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021940478 max_abs=0.0043245922 cosine=0.9997593 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.02366654 max_abs=0.0039787032 cosine=0.99972138 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021962275 max_abs=0.0033751156 cosine=0.99976031 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.021344104 max_abs=0.0052407607 cosine=0.99977235 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.022837139 max_abs=0.0040663928 cosine=0.99973948 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.022844423 max_abs=0.0040972028 cosine=0.99973903 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.025219336 max_abs=0.0032754838 cosine=0.99968722 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023661133 max_abs=0.0032491237 cosine=0.99972869 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024343516 max_abs=0.0048932023 cosine=0.99970383 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024997737 max_abs=0.0039675531 cosine=0.99968761 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023742858 max_abs=0.0035964511 cosine=0.9997189 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.021173629 max_abs=0.0050238147 cosine=0.99977588 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.024832973 max_abs=0.0055664256 cosine=0.9996929 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.024329958 max_abs=0.0037997309 cosine=0.99970436 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.021701287 max_abs=0.0055228174 cosine=0.999765 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022186339 max_abs=0.004267469 cosine=0.99975588 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024036282 max_abs=0.0057414379 cosine=0.99971113 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.022587535 max_abs=0.0036220551 cosine=0.99974543 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.023390085 max_abs=0.0032090498 cosine=0.99972643 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.025646893 max_abs=0.0038359035 cosine=0.9996779 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.023571093 max_abs=0.0035090968 cosine=0.99972342 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021946728 max_abs=0.0044342093 cosine=0.99976008 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024584295 max_abs=0.0051341727 cosine=0.99969823 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021305778 max_abs=0.0043363497 cosine=0.99977304 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023661162 max_abs=0.0074820444 cosine=0.99972645 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021867589 max_abs=0.0064766333 cosine=0.99976235 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.026363391 max_abs=0.0063093025 cosine=0.99965375 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.01934992 max_abs=0.013973266 cosine=0.99981325 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.02496851 max_abs=0.015267712 cosine=0.99968825 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.019118676 max_abs=0.0081019923 cosine=0.99981738 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.021498905 max_abs=0.010939244 cosine=0.99978582 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021721569 max_abs=0.013782084 cosine=0.99976448 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.023931262 max_abs=0.0078561474 cosine=0.99971363 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024323877 max_abs=0.026607707 cosine=0.99970415 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.020562714 max_abs=0.005067341 cosine=0.99978876 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022942147 max_abs=0.010294944 cosine=0.99973686 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021005105 max_abs=0.016386151 cosine=0.99978297 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.021322319 max_abs=0.0127379 cosine=0.99977266 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.023271513 max_abs=0.046879724 cosine=0.99973271 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.02317932 max_abs=0.0014832402 cosine=0.99973467 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.019977611 max_abs=0.0012335163 cosine=0.99980856 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.020517283 max_abs=0.0019904971 cosine=0.99978967 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.033511445 max_abs=0.0072151552 cosine=0.99945241 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021570394 max_abs=0.0031219274 cosine=0.99976785 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.017941868 max_abs=0.0013852008 cosine=0.99984056 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.026992877 max_abs=0.0061582532 cosine=0.99963977 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.016645813 max_abs=0.0012883693 cosine=0.99986175 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.027198697 max_abs=0.0058123432 cosine=0.99963146 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.019592913 max_abs=0.0030980185 cosine=0.99980804 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.02024288 max_abs=0.0024616234 cosine=0.99979515 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.025070874 max_abs=0.0042058174 cosine=0.99968586 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.018433605 max_abs=0.0019757602 cosine=0.99983186 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.019932838 max_abs=0.002396499 cosine=0.99980145 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021934304 max_abs=0.0031324103 cosine=0.99975952 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.019337213 max_abs=0.0022277575 cosine=0.99981383 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.02070211 max_abs=0.0024448596 cosine=0.99978948 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.019717798 max_abs=0.0058446005 cosine=0.99980563 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.018130265 max_abs=0.0022444911 cosine=0.99983712 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.029908934 max_abs=0.0076693743 cosine=0.99955279 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.019534437 max_abs=0.0032736883 cosine=0.99980984 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022438951 max_abs=0.0047585592 cosine=0.99974925 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023159308 max_abs=0.0051350258 cosine=0.99973786 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022841459 max_abs=0.0029144883 cosine=0.99973953 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.023636954 max_abs=0.0058882385 cosine=0.9997212 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.028198023 max_abs=0.0087816138 cosine=0.9996048 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.022670455 max_abs=0.0038055684 cosine=0.9997433 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.019882014 max_abs=0.0040485188 cosine=0.9998024 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024933655 max_abs=0.0045595514 cosine=0.99969095 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.026926848 max_abs=0.0044721514 cosine=0.9996376 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.018706852 max_abs=0.0026415475 cosine=0.99982508 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.025920283 max_abs=0.0048415586 cosine=0.99966439 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.020313218 max_abs=0.0034579607 cosine=0.99979513 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.023758099 max_abs=0.0038559046 cosine=0.99971812 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021380517 max_abs=0.0030780747 cosine=0.99977157 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.020166173 max_abs=0.0026248368 cosine=0.99979665 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.022523155 max_abs=0.0033866735 cosine=0.99974633 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024985861 max_abs=0.0050114639 cosine=0.99968786 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.024318611 max_abs=0.0061980225 cosine=0.99970938 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.025356987 max_abs=0.0033050831 cosine=0.99967848 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.028340716 max_abs=0.0075050616 cosine=0.9995991 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021132209 max_abs=0.0028179921 cosine=0.99977865 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.019589511 max_abs=0.0025365204 cosine=0.99980827 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.028934113 max_abs=0.011692151 cosine=0.99958132 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.020508398 max_abs=0.0045470744 cosine=0.99979032 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021017396 max_abs=0.0046766549 cosine=0.99979069 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023594665 max_abs=0.0044580065 cosine=0.99972433 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.023623575 max_abs=0.0030678678 cosine=0.99972432 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.020709255 max_abs=0.0033799708 cosine=0.99978562 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.023510043 max_abs=0.0074682981 cosine=0.99972636 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.021940907 max_abs=0.002865158 cosine=0.99976158 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.023084813 max_abs=0.0056854878 cosine=0.99973429 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.022191713 max_abs=0.0040654615 cosine=0.99975374 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.02282425 max_abs=0.0042163339 cosine=0.99973949 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022732437 max_abs=0.0046728672 cosine=0.99974211 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.020746511 max_abs=0.0056191012 cosine=0.99978569 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.0253074 max_abs=0.011839688 cosine=0.99969249 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.020826851 max_abs=0.0043598032 cosine=0.99978797 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.023891909 max_abs=0.0077409707 cosine=0.99971586 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.024291695 max_abs=0.0039353445 cosine=0.9997053 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.020669793 max_abs=0.0094561577 cosine=0.99979396 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.022575632 max_abs=0.0052399337 cosine=0.99974553 finite=1
[w4a8-groupwise-shadow] rows=1 width=2048 rel_l2=0.024445988 max_abs=0.0050312877 cosine=0.9997065 finite=1
[w4a8-groupwise-shadow] rows=7 width=2048 rel_l2=0.019445281 max_abs=0.0062517226 cosine=0.99981112 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.019330073 max_abs=0.0093141608 cosine=0.99981331 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.022386144 max_abs=0.013148319 cosine=0.99974955 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.017912446 max_abs=0.0064809248 cosine=0.99983957 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.03042451 max_abs=0.047500044 cosine=0.99953799 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.016739927 max_abs=0.011060566 cosine=0.99986046 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.030537968 max_abs=0.034029841 cosine=0.9995338 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.025653916 max_abs=0.023489488 cosine=0.999671 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.016394693 max_abs=0.0030262126 cosine=0.99986591 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.017317102 max_abs=0.0041689388 cosine=0.99985017 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.026263304 max_abs=0.010852967 cosine=0.99965561 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.024949446 max_abs=0.013661634 cosine=0.99968879 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.017701587 max_abs=0.0048840046 cosine=0.99984393 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.019998828 max_abs=0.006633617 cosine=0.99980065 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.021916553 max_abs=0.011664949 cosine=0.99976021 finite=1
[w4a8-groupwise-shadow] rows=2 width=2048 rel_l2=0.020937449 max_abs=0.0058776625 cosine=0.99978155 finite=1
[w4a8-groupwise-shadow] rows=6 width=2048 rel_l2=0.018496325 max_abs=0.029754162 cosine=0.99982931 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.022917421 max_abs=0.00090337172 cosine=0.9997383 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.020378977 max_abs=0.00080264779 cosine=0.99979251 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.019800698 max_abs=0.00098984316 cosine=0.99980564 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.02766339 max_abs=0.0033566803 cosine=0.99961735 finite=1
[w4a8-groupwise-shadow] rows=3 width=2048 rel_l2=0.021510901 max_abs=0.0011457885 cosine=0.99976863 finite=1
[w4a8-groupwise-shadow] rows=5 width=2048 rel_l2=0.02474493 max_abs=0.0041840449 cosine=0.99969383 finite=1
[w4a8-groupwise-shadow] rows=4 width=2048 rel_l2=0.030529735 max_abs=0.011493897 cosine=0.99953417 finite=1
